replicate,species_i,species_j,tip_i,tip_j,state_i,state_j,divergence_time,ovules_i,ovules_j,logO_i,logO_j,K_i,K_j,logK_i,logK_j,delta_logK_i_minus_j,delta_logO_j_minus_i,filter_i,filter_j,mismatch_D,Rpre_i_from_j,Rpre_j_from_i,asym_i_minus_j,Rpost,BDM_count,N_seed_i_from_j,N_seed_j_from_i,seeds_i_from_j,seeds_j_from_i,observed_Rpre_i_from_j,observed_Rpre_j_from_i,observed_asym_i_minus_j,N_post,post_success,observed_Rpost
0,sp_000,sp_021,0,21,few,few,0.4148330725813185,55.21897849292296,45.15434302403731,4.011306707470398,3.8100864662455143,1.517044303157246,1.0344475346268027,0.4167639043943015,0.033867501235214315,0.3828964031590872,-0.2012202412248838,0.9488614960126387,0.9382878350657338,0.31220795132059487,0.256392623914124,0.2539337850531286,0.002458838860995405,0.3934693402873666,2,552,452,437,267,0.20833333333333337,0.4092920353982301,-0.20095870206489674,50,27,0.45999999999999996
0,sp_000,sp_022,0,22,few,few,0.4148330725813185,55.21897849292296,33.11030090102209,4.011306707470398,3.499844439437585,1.517044303157246,1.009629643629343,0.4167639043943015,0.009583574130244552,0.4071803302640569,-0.5114622680328131,0.9488614960126387,0.918003170697885,0.3141401158464969,0.2577546724055648,0.2505244789830192,0.0072301934225456055,0.3934693402873666,2,552,331,363,308,0.34239130434782605,0.06948640483383683,0.2729048995139892,50,29,0.42000000000000004
0,sp_000,sp_023,0,23,few,few,0.6107927492157067,55.21897849292296,27.321606313511374,4.011306707470398,3.307677829222744,1.517044303157246,0.9097152686640723,0.4167639043943015,-0.09462362000996688,0.5113875244042684,-0.7036288782476543,0.9488614960126387,0.7923811491853182,0.35230143999125285,0.2841504583025619,0.24357887926385424,0.04057157903870767,0.3934693402873666,2,552,273,352,222,0.3623188405797102,0.18681318681318682,0.17550565376652338,50,31,0.38
0,sp_000,sp_024,0,24,few,many,0.6107927492157067,55.21897849292296,255.44024960059247,4.011306707470398,5.542988525545857,1.517044303157246,0.6552488768513843,0.4167639043943015,-0.4227401508565736,0.8395040552508751,1.5316818180754588,0.9488614960126387,0.6269865152239725,0.4169179548611396,0.3267222932222258,0.23002862153712222,0.09669367168510357,0.22119921692859512,1,552,2554,350,2410,0.3659420289855072,0.056382145653876226,0.309559883331631,50,34,0.31999999999999995
0,sp_000,sp_025,0,25,few,few,0.4148330725813185,55.21897849292296,30.024998767892008,4.011306707470398,3.4020303269299768,1.517044303157246,1.8119118564704784,0.4167639043943015,0.5943825621056481,-0.1776186577113466,-0.6092763805404213,0.9488614960126387,0.9400803654698753,0.4461491739051842,0.34513997769928484,0.3425694043567392,0.0025705733425456234,0.22119921692859512,1,552,300,287,194,0.48007246376811596,0.3533333333333334,0.12673913043478258,50,40,0.19999999999999996
0,sp_000,sp_026,0,26,few,few,0.13229642472381273,55.21897849292296,47.34674202879886,4.011306707470398,3.8574980111148642,1.517044303157246,1.481200277045597,0.4167639043943015,0.3928527570986189,0.02391114729568261,-0.15380869635553385,0.9488614960126387,1.0191313209566306,0.2301944594261995,0.19621435749039018,0.2091115803166418,-0.012897222826251609,0.0,0,552,473,505,291,0.08514492753623193,0.38477801268498946,-0.2996330851487575,50,50,0.0
0,sp_000,sp_027,0,27,few,few,0.2822748182578914,55.21897849292296,38.28341868489356,4.011306707470398,3.645016869934958,1.517044303157246,1.569114948789823,0.4167639043943015,0.4505117335210125,-0.03374782912671098,-0.3662898375354402,0.9488614960126387,1.0527366746225684,0.4342296371745061,0.33769147591315174,0.36690162885632294,-0.029210152943171197,0.22119921692859512,1,552,383,369,192,0.3315217391304348,0.4986945169712794,-0.1671727778408446,50,40,0.19999999999999996
0,sp_000,sp_028,0,28,few,few,0.4148330725813185,55.21897849292296,34.624641039255664,4.011306707470398,3.5445655973564545,1.517044303157246,1.2327153683643597,0.4167639043943015,0.20921935273568387,0.20754455165861763,-0.4667411101139436,0.9488614960126387,0.9562069614746777,0.28240573155761217,0.23506462429635278,0.2366497627481512,-0.001585138451798418,0.22119921692859512,1,552,346,424,323,0.23188405797101452,0.06647398843930641,0.16541006953170811,50,40,0.19999999999999996
0,sp_000,sp_029,0,29,few,few,0.4148330725813185,55.21897849292296,22.651400537480573,4.011306707470398,3.120221683901759,1.517044303157246,1.3278897169822026,0.4167639043943015,0.2835910031647491,0.1331729012295524,-0.891085023568639,0.9488614960126387,0.99909989700815,0.34417090735060185,0.2786065008812516,0.290972607707621,-0.012366106826369405,0.0,0,552,227,445,171,0.1938405797101449,0.24669603524229078,-0.05285545553214588,50,50,0.0
0,sp_000,sp_030,0,30,few,few,0.04288528179411197,55.21897849292296,27.099958169950355,4.011306707470398,3.2995321843401966,1.517044303157246,2.7025730005540285,0.4167639043943015,0.9942042823973104,-0.5774403780030088,-0.7117745231302015,0.9488614960126387,1.2281915637752705,0.2619530244735419,0.22007470434540521,0.2751050236037583,-0.05503031925835311,0.0,0,552,271,441,258,0.20108695652173914,0.047970479704797064,0.15311647681694207,50,50,0.0
