data_structure,asym_model_beta_intercept,asym_model_beta_delta_logK,asym_model_beta_divergence_time,asym_model_r2,asym_model_n,ovule_proxy_beta_intercept,ovule_proxy_beta_delta_logO_proxy,ovule_proxy_beta_divergence_time,ovule_proxy_r2,ovule_proxy_n,post_model_beta_intercept,post_model_beta_divergence_time,post_model_beta_abs_delta_logK,post_model_r2,post_model_n,replicate,alpha,psi,architecture,n_tips,mean_K,median_K,prop_K_gt_1,mean_omega,mean_filter_F,mean_sweeps,n_pairs_used,beta_intercept,beta_maternal_logK,beta_divergence_time,r2,n
one_direction,,,,,,,,,,,,,,,,4,0.6,0.05,linked,80,3.6162590236939343,3.167097854136063,0.975,0.5642172024346632,1.202728145758617,2.925,3160,0.21474511227998344,0.13265019628945346,0.19267442332434626,0.3574141227553681,3160.0
summary_only,0.0022256891760795952,0.06859619672360655,-0.002220304795472566,0.1099567180244293,3160.0,0.0016307201923390388,0.028986063047085474,-0.001769239063673059,0.06805358714423637,3160.0,-0.028987271601222064,0.5121124686714649,0.0006584754811723547,0.5144390400249016,3160.0,4,0.6,0.05,linked,80,3.6162590236939343,3.167097854136063,0.975,0.5642172024346632,1.202728145758617,2.925,3160,,,,,
dense_reciprocal,0.006452522557564852,0.08654088284266809,-0.004081079680678482,0.1959445322081581,3160.0,0.0026529903080324178,0.03865923660040354,-0.004042501793093248,0.12131610286557137,3160.0,-0.03816907232173299,0.5238263557011689,-0.0017804673667217992,0.3801866696627607,3160.0,5,0.6,0.05,linked,80,3.5171302718907285,3.0556688349612844,0.9125,0.5468410127965454,1.1763200336290505,2.6625,3160,,,,,
sparse_reciprocal,-0.017018388893684705,0.08512160333049439,0.024715053806015783,0.17664012375206828,790.0,-0.019276884828821256,0.03436212131126126,0.019588381298268006,0.09545773206658947,790.0,-0.022294810849467935,0.5247673445105141,-0.017698604376824877,0.3881814893003229,790.0,5,0.6,0.05,linked,80,3.5171302718907285,3.0556688349612844,0.9125,0.5468410127965454,1.1763200336290505,2.6625,790,,,,,
pi_pairs,-0.05100281224402979,0.11242069891602958,0.09025101724805433,0.3593386118654658,40.0,-0.08614741809886095,0.06691291615958508,0.13076892221060699,0.3053803187382784,40.0,0.017700582564306185,0.4495731549312339,0.05445741834091765,0.2621896770614729,40.0,5,0.6,0.05,linked,80,3.5171302718907285,3.0556688349612844,0.9125,0.5468410127965454,1.1763200336290505,2.6625,40,,,,,
one_direction,,,,,,,,,,,,,,,,5,0.6,0.05,linked,80,3.5171302718907285,3.0556688349612844,0.9125,0.5468410127965454,1.1763200336290505,2.6625,3160,0.16946433832004895,0.13455352013616126,0.22932541251532682,0.40247127850533626,3160.0
summary_only,0.006452522557564852,0.08654088284266809,-0.004081079680678482,0.1959445322081581,3160.0,0.0026529903080324178,0.03865923660040354,-0.004042501793093248,0.12131610286557137,3160.0,-0.03816907232173299,0.5238263557011689,-0.0017804673667217992,0.3801866696627607,3160.0,5,0.6,0.05,linked,80,3.5171302718907285,3.0556688349612844,0.9125,0.5468410127965454,1.1763200336290505,2.6625,3160,,,,,
dense_reciprocal,0.0007718716639977729,0.06782689744421384,0.005078582996776155,0.0607117049855862,3160.0,-0.0004313181460084684,0.024665232606384965,0.0061122167723533915,0.015860906897826266,3160.0,-0.023525379805177483,0.48979315679229257,-0.013167349952924104,0.4136641872864455,3160.0,6,0.6,0.05,linked,80,2.216930959955365,1.9427806266065968,0.975,0.41494904566558405,1.095579165154305,1.8875,3160,,,,,
sparse_reciprocal,0.002614581540377458,0.07094174921270166,0.008259577355615945,0.07035074097799643,797.0,-0.0028011517945822177,0.03367727840063882,0.011889673266803782,0.03465921647226722,797.0,-0.03544678653131356,0.5187869334514542,-0.0006808150903691682,0.4574276643859667,797.0,6,0.6,0.05,linked,80,2.216930959955365,1.9427806266065968,0.975,0.41494904566558405,1.095579165154305,1.8875,797,,,,,
pi_pairs,-0.007914237876337955,0.10267135664300436,-0.041499812967918194,0.12445654230778236,40.0,-0.0006436176312096806,0.05804005266866551,-0.05848872662293231,0.0695107555596376,40.0,0.014750722829001228,0.3584112477941328,-0.04730659544527463,0.3852453148977192,40.0,6,0.6,0.05,linked,80,2.216930959955365,1.9427806266065968,0.975,0.41494904566558405,1.095579165154305,1.8875,40,,,,,
one_direction,,,,,,,,,,,,,,,,6,0.6,0.05,linked,80,2.216930959955365,1.9427806266065968,0.975,0.41494904566558405,1.095579165154305,1.8875,3160,0.1444397551366897,0.1461334964072511,0.20254140238354632,0.25543277779476115,3160.0
summary_only,0.0007718716639977729,0.06782689744421384,0.005078582996776155,0.0607117049855862,3160.0,-0.0004313181460084684,0.024665232606384965,0.0061122167723533915,0.015860906897826266,3160.0,-0.023525379805177483,0.48979315679229257,-0.013167349952924104,0.4136641872864455,3160.0,6,0.6,0.05,linked,80,2.216930959955365,1.9427806266065968,0.975,0.41494904566558405,1.095579165154305,1.8875,3160,,,,,
dense_reciprocal,-0.008258444997085846,0.07734273284944605,-0.0005605454553285134,0.15003296824032897,3160.0,-0.008606853599883073,0.03412029086134798,0.004692299174088409,0.09907596856248813,3160.0,-0.025718470587385165,0.5124350494218574,-0.013941125324515186,0.5892052515571171,3160.0,7,0.6,0.05,linked,80,3.0565021944338753,2.3907163078046323,0.95,0.5010107719213343,1.1566433555944946,2.3875,3160,,,,,
sparse_reciprocal,-0.0027841535738694616,0.07926396295568881,-0.0023235856154205986,0.1629674714257141,749.0,-0.004400528081834998,0.039419478133024675,0.006166097540498117,0.12701130728034205,749.0,-0.022100503803193748,0.5281545477547236,-0.023290670869205582,0.6010801646120967,749.0,7,0.6,0.05,linked,80,3.0565021944338753,2.3907163078046323,0.95,0.5010107719213343,1.1566433555944946,2.3875,749,,,,,
pi_pairs,-0.008971845972351159,0.1233334891930955,-0.003638654628062122,0.3490201345376598,40.0,-0.0006377292444824507,0.051872515078344415,-0.011457475986888416,0.19014168894153882,40.0,0.06965102822496297,0.45041193273106284,-0.08744233731287461,0.5745436255135244,40.0,7,0.6,0.05,linked,80,3.0565021944338753,2.3907163078046323,0.95,0.5010107719213343,1.1566433555944946,2.3875,40,,,,,
one_direction,,,,,,,,,,,,,,,,7,0.6,0.05,linked,80,3.0565021944338753,2.3907163078046323,0.95,0.5010107719213343,1.1566433555944946,2.3875,3160,0.17106538281194428,0.1420110692633953,0.21302677276483215,0.4335109806350286,3160.0
summary_only,-0.008258444997085846,0.07734273284944605,-0.0005605454553285134,0.15003296824032897,3160.0,-0.008606853599883073,0.03412029086134798,0.004692299174088409,0.09907596856248813,3160.0,-0.025718470587385165,0.5124350494218574,-0.013941125324515186,0.5892052515571171,3160.0,7,0.6,0.05,linked,80,3.0565021944338753,2.3907163078046323,0.95,0.5010107719213343,1.1566433555944946,2.3875,3160,,,,,
dense_reciprocal,-0.007266920982614149,0.07651050924353575,0.013678673709914194,0.1378330156973715,3160.0,-0.0028792689398649076,0.03505137944845414,0.014068066935471564,0.09796308780898866,3160.0,-0.042118708887182325,0.5196076205899384,-0.0006295181259088706,0.6069778123306192,3160.0,0,0.6,0.05,pleiotropic,80,2.5924607277310447,2.1480714921039197,0.925,0.4468223823266294,1.1098100586737227,2.0625,3160,,,,,
sparse_reciprocal,-0.0053328425630059335,0.07927844771859514,0.009091506965450719,0.14077468283106287,772.0,-0.00283330889149851,0.03767906124907001,0.012025841320835154,0.11013761056823923,772.0,-0.0377211756963687,0.5007212958192417,-0.006139776044385759,0.5925155700271101,772.0,0,0.6,0.05,pleiotropic,80,2.5924607277310447,2.1480714921039197,0.925,0.4468223823266294,1.1098100586737227,2.0625,772,,,,,
pi_pairs,0.03279743794172371,0.03839579610847676,-0.04658821360227917,0.07708807196326273,40.0,0.02622712354922944,0.025709254387761487,-0.03732926764363241,0.09655836196024281,40.0,-0.10695149518962184,0.6471003129642261,0.02089886113451281,0.7824468150394808,40.0,0,0.6,0.05,pleiotropic,80,2.5924607277310447,2.1480714921039197,0.925,0.4468223823266294,1.1098100586737227,2.0625,40,,,,,
one_direction,,,,,,,,,,,,,,,,0,0.6,0.05,pleiotropic,80,2.5924607277310447,2.1480714921039197,0.925,0.4468223823266294,1.1098100586737227,2.0625,3160,0.19602287955363962,0.13514197656358454,0.19832553408069253,0.40340032517232793,3160.0
summary_only,-0.007266920982614149,0.07651050924353575,0.013678673709914194,0.1378330156973715,3160.0,-0.0028792689398649076,0.03505137944845414,0.014068066935471564,0.09796308780898866,3160.0,-0.042118708887182325,0.5196076205899384,-0.0006295181259088706,0.6069778123306192,3160.0,0,0.6,0.05,pleiotropic,80,2.5924607277310447,2.1480714921039197,0.925,0.4468223823266294,1.1098100586737227,2.0625,3160,,,,,
dense_reciprocal,0.0031193117768345577,0.08090680279150364,-0.007354527014352004,0.14383105343586777,3160.0,0.0010520015221608633,0.035092463180442075,-0.008653963284415615,0.09797881353907778,3160.0,-0.03567798176786096,0.5107999267956114,0.00468201077187272,0.4268645291029617,3160.0,1,0.6,0.05,pleiotropic,80,3.1962996501120737,2.5546549057739183,0.975,0.5160326530814006,1.1628298348330772,2.3375,3160,,,,,
sparse_reciprocal,0.0022193050100719415,0.08168933957891633,-0.013245758385382302,0.1519090715783974,807.0,0.004855563138407804,0.038085234320064956,-0.02168285135617469,0.12118601678114738,807.0,-0.04527286745709345,0.5247226767174777,0.014927225117479166,0.4395613337243367,807.0,1,0.6,0.05,pleiotropic,80,3.1962996501120737,2.5546549057739183,0.975,0.5160326530814006,1.1628298348330772,2.3375,807,,,,,
pi_pairs,0.04951233365361343,0.07180167394061214,0.0005419007716138096,0.09614477516650033,40.0,0.051099985361256275,0.02173695412514387,-0.008100694548283681,0.04217213079054527,40.0,0.1755232417513673,0.28418233421566536,-0.1631701671730873,0.28955678210959057,40.0,1,0.6,0.05,pleiotropic,80,3.1962996501120737,2.5546549057739183,0.975,0.5160326530814006,1.1628298348330772,2.3375,40,,,,,
one_direction,,,,,,,,,,,,,,,,1,0.6,0.05,pleiotropic,80,3.1962996501120737,2.5546549057739183,0.975,0.5160326530814006,1.1628298348330772,2.3375,3160,0.20035839261777066,0.15426058101764978,0.18181269280247284,0.36439638516693984,3160.0
summary_only,0.0031193117768345577,0.08090680279150364,-0.007354527014352004,0.14383105343586777,3160.0,0.0010520015221608633,0.035092463180442075,-0.008653963284415615,0.09797881353907778,3160.0,-0.03567798176786096,0.5107999267956114,0.00468201077187272,0.4268645291029617,3160.0,1,0.6,0.05,pleiotropic,80,3.1962996501120737,2.5546549057739183,0.975,0.5160326530814006,1.1628298348330772,2.3375,3160,,,,,
dense_reciprocal,0.0036394394837322725,0.08619421237206304,0.003895547823994689,0.16589608929990363,3160.0,0.0052486412436674205,0.03959097955926847,0.004593410518362298,0.11653780631630528,3160.0,-0.037965960284924945,0.5218700896574964,0.002514800681761736,0.5344391306540976,3160.0,2,0.6,0.05,pleiotropic,80,3.136875415360474,2.9033522954023567,0.95,0.5219125860391121,1.1581449016732759,2.325,3160,,,,,
sparse_reciprocal,0.0042951974236676805,0.08643064390111098,7.684360336857889e-05,0.17034776290657394,792.0,0.004653558100111275,0.039096346382698294,0.003247845966408162,0.11672878562752054,792.0,-0.02148046622798338,0.5085441999223099,-0.0005773160268973078,0.515200204070916,792.0,2,0.6,0.05,pleiotropic,80,3.136875415360474,2.9033522954023567,0.95,0.5219125860391121,1.1581449016732759,2.325,792,,,,,
pi_pairs,-0.04970752100841575,0.10385003017713454,0.13040567030850744,0.30001932571647383,40.0,-0.04791650556684267,0.04378746621734865,0.1283170989347762,0.18494485932137217,40.0,-0.055599810119803236,0.4914725452210862,-0.02186708465518567,0.5904723845311157,40.0,2,0.6,0.05,pleiotropic,80,3.136875415360474,2.9033522954023567,0.95,0.5219125860391121,1.1581449016732759,2.325,40,,,,,
one_direction,,,,,,,,,,,,,,,,2,0.6,0.05,pleiotropic,80,3.136875415360474,2.9033522954023567,0.95,0.5219125860391121,1.1581449016732759,2.325,3160,0.20061436862003193,0.1492203496985689,0.18000330560344424,0.34496056215439863,3160.0
summary_only,0.0036394394837322725,0.08619421237206304,0.003895547823994689,0.16589608929990363,3160.0,0.0052486412436674205,0.03959097955926847,0.004593410518362298,0.11653780631630528,3160.0,-0.037965960284924945,0.5218700896574964,0.002514800681761736,0.5344391306540976,3160.0,2,0.6,0.05,pleiotropic,80,3.136875415360474,2.9033522954023567,0.95,0.5219125860391121,1.1581449016732759,2.325,3160,,,,,
dense_reciprocal,0.0030525471070798065,0.06367802866889839,-0.010200479035714484,0.11624018222480859,3160.0,0.007676443477867392,0.027654917368711215,-0.024585758432793394,0.07399337101370906,3160.0,-0.03395223156227593,0.5097126920102067,0.0018250180295371788,0.5557587287658483,3160.0,3,0.6,0.05,pleiotropic,80,3.369743414742852,2.8701355699947504,0.95,0.5247302143262264,1.1734150804160837,2.2875,3160,,,,,
sparse_reciprocal,0.002627461855981958,0.05679027088971522,-0.015017862112547487,0.09729546527039423,794.0,0.006841604183050359,0.02642957728850695,-0.02475490957129245,0.06915442760366175,794.0,-0.02259997968618128,0.4859867563415166,-0.0011169836412753932,0.5110457549881806,794.0,3,0.6,0.05,pleiotropic,80,3.369743414742852,2.8701355699947504,0.95,0.5247302143262264,1.1734150804160837,2.2875,794,,,,,
pi_pairs,0.03736482074959946,0.07791504339663219,-0.004503566253786559,0.1320379563240638,40.0,0.062444289796763544,0.02895066816045299,-0.06127355070829122,0.07849792650559351,40.0,-0.047164796484693,0.506561722109966,0.03353587854504205,0.5677493142005916,40.0,3,0.6,0.05,pleiotropic,80,3.369743414742852,2.8701355699947504,0.95,0.5247302143262264,1.1734150804160837,2.2875,40,,,,,
one_direction,,,,,,,,,,,,,,,,3,0.6,0.05,pleiotropic,80,3.369743414742852,2.8701355699947504,0.95,0.5247302143262264,1.1734150804160837,2.2875,3160,0.2103780616338226,0.13050293626361256,0.19518016061890642,0.33625636217464716,3160.0
summary_only,0.0030525471070798065,0.06367802866889839,-0.010200479035714484,0.11624018222480859,3160.0,0.007676443477867392,0.027654917368711215,-0.024585758432793394,0.07399337101370906,3160.0,-0.03395223156227593,0.5097126920102067,0.0018250180295371788,0.5557587287658483,3160.0,3,0.6,0.05,pleiotropic,80,3.369743414742852,2.8701355699947504,0.95,0.5247302143262264,1.1734150804160837,2.2875,3160,,,,,
dense_reciprocal,-0.004167396463840131,0.08443949412209821,0.0016409592210028944,0.13771858573145623,3160.0,-0.004838696914939538,0.03241645290267884,0.003527621432720779,0.08281352952491905,3160.0,-0.05067666408415368,0.5433725192749845,-0.0037741223649929785,0.5095981610764437,3160.0,4,0.6,0.05,pleiotropic,80,3.2543398407184876,2.9650736518694973,0.9625,0.5474178810608108,1.2005690092537677,2.425,3160,,,,,
sparse_reciprocal,-0.005224797339245407,0.08326805084685712,-0.00010521875118237358,0.13693973982374508,770.0,-0.00495846334825909,0.033523370561501814,-0.0012519687728304169,0.0923250106133936,770.0,-0.061527382778344845,0.5510957773826544,0.0055767458683534344,0.5206879630530916,770.0,4,0.6,0.05,pleiotropic,80,3.2543398407184876,2.9650736518694973,0.9625,0.5474178810608108,1.2005690092537677,2.425,770,,,,,
pi_pairs,-0.02685020834477048,0.16218948551915788,0.04614388510205385,0.32207849930183297,40.0,-0.07032139786145414,0.07339534485964642,0.09723780820169262,0.2985579051006524,40.0,0.012985137108506182,0.48317702307705523,0.037082330769619684,0.4746054860456146,40.0,4,0.6,0.05,pleiotropic,80,3.2543398407184876,2.9650736518694973,0.9625,0.5474178810608108,1.2005690092537677,2.425,40,,,,,
one_direction,,,,,,,,,,,,,,,,4,0.6,0.05,pleiotropic,80,3.2543398407184876,2.9650736518694973,0.9625,0.5474178810608108,1.2005690092537677,2.425,3160,0.20574967056609372,0.14197667201904357,0.1984400349890055,0.31959276430581884,3160.0
summary_only,-0.004167396463840131,0.08443949412209821,0.0016409592210028944,0.13771858573145623,3160.0,-0.004838696914939538,0.03241645290267884,0.003527621432720779,0.08281352952491905,3160.0,-0.05067666408415368,0.5433725192749845,-0.0037741223649929785,0.5095981610764437,3160.0,4,0.6,0.05,pleiotropic,80,3.2543398407184876,2.9650736518694973,0.9625,0.5474178810608108,1.2005690092537677,2.425,3160,,,,,
dense_reciprocal,0.00012746446733913247,0.07730063838654289,-0.0024437003645798477,0.13946588534664695,3160.0,0.0013733587316746465,0.03108244915380726,-0.0021548615197288772,0.08476733415131554,3160.0,-0.02820523869221685,0.5030210067514821,0.0014438733903450243,0.483814846581752,3160.0,5,0.6,0.05,pleiotropic,80,3.3676981498581533,2.8253282533779247,0.9875,0.5371230211697297,1.176214589271347,2.5375,3160,,,,,
sparse_reciprocal,0.003049262094103081,0.09131338493744298,-0.016046560425997877,0.18032275408048615,761.0,0.0043156235387171145,0.03517744933147754,-0.01635390162692846,0.09796121942921265,761.0,-0.02838685470368877,0.5014311449265836,0.007025536110155359,0.4994627665925576,761.0,5,0.6,0.05,pleiotropic,80,3.3676981498581533,2.8253282533779247,0.9875,0.5371230211697297,1.176214589271347,2.5375,761,,,,,
pi_pairs,0.021897535722755705,0.03869595599003586,0.03355852075537401,0.04767223108965912,40.0,0.022000524808885282,0.022126631393678084,0.037355952789946384,0.054797250680595266,40.0,-0.062128868719664006,0.5806248532476823,-0.019639114858272428,0.7078286963656988,40.0,5,0.6,0.05,pleiotropic,80,3.3676981498581533,2.8253282533779247,0.9875,0.5371230211697297,1.176214589271347,2.5375,40,,,,,
one_direction,,,,,,,,,,,,,,,,5,0.6,0.05,pleiotropic,80,3.3676981498581533,2.8253282533779247,0.9875,0.5371230211697297,1.176214589271347,2.5375,3160,0.1915163291893325,0.14355647220248854,0.21853728869251954,0.43191221278782854,3160.0
summary_only,0.00012746446733913247,0.07730063838654289,-0.0024437003645798477,0.13946588534664695,3160.0,0.0013733587316746465,0.03108244915380726,-0.0021548615197288772,0.08476733415131554,3160.0,-0.02820523869221685,0.5030210067514821,0.0014438733903450243,0.483814846581752,3160.0,5,0.6,0.05,pleiotropic,80,3.3676981498581533,2.8253282533779247,0.9875,0.5371230211697297,1.176214589271347,2.5375,3160,,,,,
dense_reciprocal,-0.01135415128020614,0.09552987851779704,0.015179138340787232,0.17052222590554755,3160.0,-0.010630404544653428,0.043604590913995295,0.01715505413722064,0.13082688664504039,3160.0,-0.038099807804645176,0.5089022180462728,0.011038718974712279,0.5334440212260261,3160.0,6,0.6,0.05,pleiotropic,80,2.930094093446787,2.4742203008883843,0.975,0.49899066953012927,1.1548076652378332,2.4625,3160,,,,,
sparse_reciprocal,-0.0016060877117530655,0.09758159913323303,0.009926149887209674,0.16723080138702662,830.0,-0.0016112129278519772,0.04365067387112487,0.012020177468395045,0.12858253396389752,830.0,-0.03595893817521576,0.50795499066416,0.00028329651867269756,0.5081491844078457,830.0,6,0.6,0.05,pleiotropic,80,2.930094093446787,2.4742203008883843,0.975,0.49899066953012927,1.1548076652378332,2.4625,830,,,,,
pi_pairs,0.009057467257459734,0.15457708618879748,0.014976456017513688,0.42685961900778324,40.0,0.03290062293171727,0.06668892012862232,-0.01587583617073373,0.3534615698833571,40.0,-0.08203004320135308,0.4274546010043448,0.06389481416388582,0.44025412620209803,40.0,6,0.6,0.05,pleiotropic,80,2.930094093446787,2.4742203008883843,0.975,0.49899066953012927,1.1548076652378332,2.4625,40,,,,,
one_direction,,,,,,,,,,,,,,,,6,0.6,0.05,pleiotropic,80,2.930094093446787,2.4742203008883843,0.975,0.49899066953012927,1.1548076652378332,2.4625,3160,0.2079883078291618,0.16938984815782282,0.16690071031088063,0.32940017308252445,3160.0
summary_only,-0.01135415128020614,0.09552987851779704,0.015179138340787232,0.17052222590554755,3160.0,-0.010630404544653428,0.043604590913995295,0.01715505413722064,0.13082688664504039,3160.0,-0.038099807804645176,0.5089022180462728,0.011038718974712279,0.5334440212260261,3160.0,6,0.6,0.05,pleiotropic,80,2.930094093446787,2.4742203008883843,0.975,0.49899066953012927,1.1548076652378332,2.4625,3160,,,,,
dense_reciprocal,1.7040092142429574e-05,0.08613577403799952,-0.004401513229900507,0.15652648336425012,3160.0,0.00542360971277972,0.03445050914441103,-0.00960301162562213,0.08787688179676445,3160.0,-0.01815799813800711,0.4975669061247384,-0.006821992160565703,0.521051877451322,3160.0,7,0.6,0.05,pleiotropic,80,3.1808210974672995,2.5727566649323226,1.0,0.5216674243892674,1.1663438439160325,2.5,3160,,,,,
sparse_reciprocal,0.01770479072239779,0.0799231083245862,-0.022852649887183947,0.14834646864919232,771.0,0.021600043938254463,0.030724621573139835,-0.027031642926795354,0.07482859628619254,771.0,-0.017386319506409606,0.5016070974930726,-0.0074757188273290535,0.5203627397715253,771.0,7,0.6,0.05,pleiotropic,80,3.1808210974672995,2.5727566649323226,1.0,0.5216674243892674,1.1663438439160325,2.5,771,,,,,
pi_pairs,-0.038066163300588686,0.14155166202800057,0.08960045310858306,0.42711844870035875,40.0,-0.00033394293927490416,0.06636134612860875,0.06774831805394863,0.2331128890427836,40.0,-0.025252027852184417,0.46258077949222276,0.01716654893763589,0.3917862494591261,40.0,7,0.6,0.05,pleiotropic,80,3.1808210974672995,2.5727566649323226,1.0,0.5216674243892674,1.1663438439160325,2.5,40,,,,,
one_direction,,,,,,,,,,,,,,,,7,0.6,0.05,pleiotropic,80,3.1808210974672995,2.5727566649323226,1.0,0.5216674243892674,1.1663438439160325,2.5,3160,0.1824620347333551,0.17501166972751786,0.18637592332507172,0.35625157271571417,3160.0
summary_only,1.7040092142429574e-05,0.08613577403799952,-0.004401513229900507,0.15652648336425012,3160.0,0.00542360971277972,0.03445050914441103,-0.00960301162562213,0.08787688179676445,3160.0,-0.01815799813800711,0.4975669061247384,-0.006821992160565703,0.521051877451322,3160.0,7,0.6,0.05,pleiotropic,80,3.1808210974672995,2.5727566649323226,1.0,0.5216674243892674,1.1663438439160325,2.5,3160,,,,,
dense_reciprocal,-0.003690197896326867,0.05122511569466792,0.009609384583059875,0.04585806144060334,3160.0,-0.0030808691032505548,-0.0032564822372481593,0.009981293969356963,0.003803036501625834,3160.0,-0.02055775035623545,0.5041401584311589,0.000107647100635589,0.6911602716117691,3160.0,0,1.0,0.005,independent,80,1.6388370827403076,1.5886942675304352,0.9,0.30133483441503756,0.9919247626439713,1.2625,3160,,,,,
sparse_reciprocal,-0.004197748498275768,0.05550863656592348,0.004988251717402189,0.05109262246072199,810.0,-0.005636563254548717,-0.0029349851207415316,0.006933887977283173,0.0025185967170991974,810.0,-0.019198694786285837,0.4871541492067962,-0.004580000524575281,0.6753783023506295,810.0,0,1.0,0.005,independent,80,1.6388370827403076,1.5886942675304352,0.9,0.30133483441503756,0.9919247626439713,1.2625,810,,,,,
pi_pairs,0.0033516696970051396,0.01449249524884912,-0.03953488627661519,0.051159159979133007,40.0,-0.0071896258346978,0.03358810911109894,-0.028703581659606694,0.3519613336466305,40.0,0.04725219859392751,0.4083560672537276,-0.09221596283336188,0.6174591928498452,40.0,0,1.0,0.005,independent,80,1.6388370827403076,1.5886942675304352,0.9,0.30133483441503756,0.9919247626439713,1.2625,40,,,,,
one_direction,,,,,,,,,,,,,,,,0,1.0,0.005,independent,80,1.6388370827403076,1.5886942675304352,0.9,0.30133483441503756,0.9919247626439713,1.2625,3160,0.018629954501592237,0.058364562003810905,0.2392001205294001,0.6269310177783953,3160.0
summary_only,-0.003690197896326867,0.05122511569466792,0.009609384583059875,0.04585806144060334,3160.0,-0.0030808691032505548,-0.0032564822372481593,0.009981293969356963,0.003803036501625834,3160.0,-0.02055775035623545,0.5041401584311589,0.000107647100635589,0.6911602716117691,3160.0,0,1.0,0.005,independent,80,1.6388370827403076,1.5886942675304352,0.9,0.30133483441503756,0.9919247626439713,1.2625,3160,,,,,
dense_reciprocal,-9.584935323137748e-06,0.06952046914766268,-0.0010008718707348787,0.056192945728788746,3160.0,0.0013941998552495461,0.0006341125633931976,-0.006126790003779285,0.000346858272116779,3160.0,-0.03537167593577548,0.5136129988318717,-0.0040789262885482895,0.4688941167363433,3160.0,1,1.0,0.005,independent,80,1.5847772102930526,1.4445877117590218,0.875,0.2885320212539543,1.001082155165885,1.25,3160,,,,,
sparse_reciprocal,-0.0005167271842821065,0.05507818874567825,0.0016575636681779601,0.03611018596620841,775.0,-0.0006265524082608888,0.004704117361949553,0.0007196858525584719,0.003551851942625972,775.0,-0.033666074418345675,0.5087878148817174,-0.018377143083648233,0.4439621337874311,775.0,1,1.0,0.005,independent,80,1.5847772102930526,1.4445877117590218,0.875,0.2885320212539543,1.001082155165885,1.25,775,,,,,
pi_pairs,-0.008103302430368279,0.1387618604294777,0.0001598683244114989,0.24711157471634904,40.0,-0.023035003662667933,0.0034435807945437068,0.023374701211960773,0.005882025206228381,40.0,-0.0010074627731288823,0.5632837621261826,-0.06142362128256247,0.6204605211435822,40.0,1,1.0,0.005,independent,80,1.5847772102930526,1.4445877117590218,0.875,0.2885320212539543,1.001082155165885,1.25,40,,,,,
one_direction,,,,,,,,,,,,,,,,1,1.0,0.005,independent,80,1.5847772102930526,1.4445877117590218,0.875,0.2885320212539543,1.001082155165885,1.25,3160,0.00996636525350652,0.083120434898112,0.24840158041005653,0.4784408815360305,3160.0
summary_only,-9.584935323137748e-06,0.06952046914766268,-0.0010008718707348787,0.056192945728788746,3160.0,0.0013941998552495461,0.0006341125633931976,-0.006126790003779285,0.000346858272116779,3160.0,-0.03537167593577548,0.5136129988318717,-0.0040789262885482895,0.4688941167363433,3160.0,1,1.0,0.005,independent,80,1.5847772102930526,1.4445877117590218,0.875,0.2885320212539543,1.001082155165885,1.25,3160,,,,,
dense_reciprocal,-0.00634729779576182,0.04455640658084469,0.01903431220617296,0.03619047680010801,3160.0,-0.003962120184317132,0.0011735777365646897,0.011147438022313313,0.000948376876058088,3160.0,-0.048850106385406995,0.5290980531233757,0.012337312016361884,0.46616779618602644,3160.0,2,1.0,0.005,independent,80,1.6916678341368852,1.6414194206400077,0.875,0.314614900413582,1.0140238523499687,1.2,3160,,,,,
sparse_reciprocal,-0.009673430221794345,0.04454331766833123,0.04361643239888214,0.045055206731504316,793.0,-0.006565120491619913,0.0032187815901477818,0.03455560377899219,0.009165653454752065,793.0,-0.058813215167920554,0.5287530498994302,0.036080758777091236,0.4683803690304065,793.0,2,1.0,0.005,independent,80,1.6916678341368852,1.6414194206400077,0.875,0.314614900413582,1.0140238523499687,1.2,793,,,,,
pi_pairs,0.05377498308122421,0.03807165628322268,-0.0898130187342415,0.04212573834930611,40.0,0.05108604321752581,-0.0022503518139267292,-0.08215347487887513,0.02378443603545244,40.0,-0.08393727889992836,0.5924600302601462,-0.013653434668099255,0.5683170469082555,40.0,2,1.0,0.005,independent,80,1.6916678341368852,1.6414194206400077,0.875,0.314614900413582,1.0140238523499687,1.2,40,,,,,
one_direction,,,,,,,,,,,,,,,,2,1.0,0.005,independent,80,1.6916678341368852,1.6414194206400077,0.875,0.314614900413582,1.0140238523499687,1.2,3160,0.01959733287073733,0.05174343628377101,0.2564187092199704,0.4410923040918796,3160.0
summary_only,-0.00634729779576182,0.04455640658084469,0.01903431220617296,0.03619047680010801,3160.0,-0.003962120184317132,0.0011735777365646897,0.011147438022313313,0.000948376876058088,3160.0,-0.048850106385406995,0.5290980531233757,0.012337312016361884,0.46616779618602644,3160.0,2,1.0,0.005,independent,80,1.6916678341368852,1.6414194206400077,0.875,0.314614900413582,1.0140238523499687,1.2,3160,,,,,
dense_reciprocal,0.0003272577207891453,0.048427074207724005,0.0004880271685996068,0.03790063641366426,3160.0,-0.0022346856197641243,0.004773415571537838,0.0008903119676880215,0.0017207053198515787,3160.0,-0.030161419784853604,0.5141132297925992,-0.00271188061474299,0.6273609808180959,3160.0,3,1.0,0.005,independent,80,1.619339435941723,1.5380093158378048,0.875,0.29439718567816264,1.0088834313741986,1.2375,3160,,,,,
