replicate,species_i,species_j,tip_i,tip_j,state_i,state_j,divergence_time,ovules_i,ovules_j,logO_i,logO_j,K_i,K_j,logK_i,logK_j,delta_logK_i_minus_j,delta_logO_j_minus_i,filter_i,filter_j,mismatch_D,Rpre_i_from_j,Rpre_j_from_i,asym_i_minus_j,Rpost,BDM_count,N_seed_i_from_j,N_seed_j_from_i,seeds_i_from_j,seeds_j_from_i,observed_Rpre_i_from_j,observed_Rpre_j_from_i,observed_asym_i_minus_j,N_post,post_success,observed_Rpost
0,sp_012,sp_046,12,46,few,many,0.268464193545815,19.97076578723111,135.01076497517067,2.994269493574379,4.90535451581614,1.437545131782961,0.4265138171975128,0.36293688921945305,-0.8521105158635293,1.2150474050829823,1.9110850222417608,1.0228715070858359,0.5707155306229849,0.19479986629215562,0.18065925600084975,0.10521812818702181,0.07544112781382795,0.0,0,200,1350,148,1225,0.26,0.09259259259259256,0.16740740740740745,50,50,0.0
0,sp_012,sp_047,12,47,few,many,1.0,19.97076578723111,264.5947504600781,2.994269493574379,5.578199411952976,1.437545131782961,0.5921214368086442,0.36293688921945305,-0.5240435353900293,0.8869804246094823,2.583929918378597,1.0228715070858359,0.6104911648754993,0.41871701078534856,0.3483799940157173,0.22556615228673738,0.12281384172897991,0.7134952031398099,5,200,2646,142,1948,0.29000000000000004,0.2637944066515495,0.026205593348450518,50,21,0.5800000000000001
0,sp_012,sp_048,12,48,few,many,1.0,19.97076578723111,162.99626010012867,2.994269493574379,5.093727256372551,1.437545131782961,0.466022836934691,0.36293688921945305,-0.7635206397596404,1.1264575289790935,2.099457762798172,1.0228715070858359,0.6834388347307314,0.4732214229994136,0.38371435291430145,0.2763286295805142,0.10738572333378726,0.3934693402873666,2,200,1630,144,1207,0.28,0.2595092024539877,0.02049079754601235,50,35,0.30000000000000004
0,sp_012,sp_049,12,49,few,many,1.0,19.97076578723111,156.1078634370342,2.994269493574379,5.050547200609042,1.437545131782961,0.6451155541106319,0.36293688921945305,-0.4383258245725706,0.8012627137920236,2.056277707034663,1.0228715070858359,0.7302986838542087,0.39066596138983795,0.329412497013448,0.24821344926412214,0.08119904774932585,0.3934693402873666,2,200,1561,118,1049,0.41000000000000003,0.32799487508007685,0.08200512491992318,50,37,0.26
0,sp_012,sp_050,12,50,few,few,0.08288126467113774,19.97076578723111,19.78024359229045,2.994269493574379,2.984683641199143,1.437545131782961,2.755250337412098,0.36293688921945305,1.013508305051025,-0.6505714158315719,-0.009585852375236126,1.0228715070858359,1.1765796727829108,0.2088300845277201,0.19233373430097433,0.21784725585827702,-0.025513521557302687,0.0,0,200,198,105,142,0.475,0.2828282828282829,0.1921717171717171,50,50,0.0
0,sp_012,sp_051,12,51,few,many,1.0,19.97076578723111,144.95579092899453,2.994269493574379,4.976428805787259,1.437545131782961,0.6221446884158197,0.36293688921945305,-0.4745825952624725,0.8375194844819256,1.9821593122128802,1.0228715070858359,0.7390030730819642,0.3731145708942766,0.3172648461130697,0.24098429834085022,0.07628054777221949,0.6321205588285577,4,200,1450,107,1102,0.46499999999999997,0.24,0.22499999999999998,50,24,0.52
0,sp_012,sp_052,12,52,few,few,0.018854880131915504,19.97076578723111,23.08419830876679,2.994269493574379,3.1391483275572187,1.437545131782961,1.396609947987264,0.36293688921945305,0.33404783440834174,0.028889054811111314,0.14487883398283952,1.0228715070858359,1.0341617085195705,0.10555317777446119,0.10234308480321874,0.10341220031730958,-0.0010691155140908348,0.0,0,200,231,165,213,0.17500000000000004,0.07792207792207795,0.0970779220779221,50,50,0.0
0,sp_012,sp_053,12,53,few,few,0.022954964733731396,19.97076578723111,22.411365722978424,2.994269493574379,3.109568228525231,1.437545131782961,2.184428813327228,0.36293688921945305,0.7813543817084226,-0.4184174924889696,0.11529873495085186,1.0228715070858359,1.0903598871026714,0.11326414051360503,0.1093953475035988,0.11617718810085387,-0.006781840597255062,0.0,0,200,224,175,205,0.125,0.0848214285714286,0.0401785714285714,50,50,0.0
0,sp_012,sp_054,12,54,few,many,1.0,19.97076578723111,169.39823908390625,2.994269493574379,5.1322523871456625,1.437545131782961,1.3685504839226172,0.36293688921945305,0.3137521387872083,0.04918475043224474,2.1379828935712832,1.0228715070858359,1.1267091316343254,0.5635142107253517,0.4380838446510654,0.47002031694539326,-0.03193647229432783,0.3934693402873666,2,200,1694,99,932,0.505,0.4498229043683589,0.05517709563164108,50,27,0.45999999999999996
0,sp_012,sp_055,12,55,few,many,1.0,19.97076578723111,163.17373693826144,2.994269493574379,5.094815503956691,1.437545131782961,0.5194546671084591,0.36293688921945305,-0.654975734794323,1.0179126240137761,2.100546010382312,1.0228715070858359,0.6890414697231814,0.3799932341160224,0.3220517030007072,0.23035899222568013,0.09169271077502705,0.6321205588285577,4,200,1632,135,1346,0.32499999999999996,0.17524509803921573,0.14975490196078423,50,17,0.6599999999999999
0,sp_012,sp_056,12,56,few,many,1.0,19.97076578723111,176.87353473542282,2.994269493574379,5.175434984181833,1.437545131782961,0.5720220537126925,0.36293688921945305,-0.5585777329038109,0.921514622123264,2.181165490607454,1.0228715070858359,0.6934836737755505,0.368906044555791,0.31431948531218024,0.22572666292309607,0.08859282238908417,0.5276334472589853,3,200,1769,105,1463,0.475,0.1729790842283776,0.3020209157716224,50,21,0.5800000000000001
0,sp_012,sp_057,12,57,few,few,0.08288126467113774,19.97076578723111,43.300109945538146,2.994269493574379,3.7681551741631454,1.437545131782961,1.1265447416275238,0.36293688921945305,0.11915519748051917,0.24378169173893388,0.7738856805887662,1.0228715070858359,0.9480275353204781,0.0696759984275432,0.06878919011539897,0.06392040156777101,0.004868788547627956,0.22119921692859512,1,200,433,195,433,0.025000000000000022,0.0,0.025000000000000022,50,37,0.26
0,sp_012,sp_058,12,58,few,few,0.0036840854366449152,19.97076578723111,19.37622631547019,2.994269493574379,2.964046866938136,1.437545131782961,3.0804352831930824,0.36293688921945305,1.1250709127119851,-0.762134023492532,-0.03022262663624309,1.0228715070858359,1.2169456272055896,0.3984818883671583,0.33475226222946164,0.38426019032421055,-0.04950792809474891,0.0,0,200,194,98,128,0.51,0.3402061855670103,0.1697938144329897,50,50,0.0
0,sp_012,sp_059,12,59,few,many,1.0,19.97076578723111,131.41592532098232,2.994269493574379,4.878367295974464,1.437545131782961,0.9673391628964153,0.36293688921945305,-0.03320610779792993,0.396142997017383,1.8840978024000852,1.0228715070858359,0.8065603088085355,0.3394331585956901,0.2933335499291001,0.239495547969781,0.05383800195931909,0.6321205588285577,4,200,1314,129,1164,0.355,0.11415525114155256,0.24084474885844742,50,17,0.6599999999999999
0,sp_012,sp_060,12,60,few,many,1.0,19.97076578723111,172.0036632849664,2.994269493574379,5.1475157747550595,1.437545131782961,0.34670788113935475,0.36293688921945305,-1.0592726946794502,1.4222095838989033,2.1532462811806803,1.0228715070858359,0.5172600484956554,0.43999718257941384,0.3624104755240717,0.20355162297029894,0.15885885255377274,0.5276334472589853,3,200,1720,117,1418,0.41500000000000004,0.1755813953488372,0.23941860465116283,50,23,0.54
0,sp_012,sp_061,12,61,few,few,0.0036840854366449152,19.97076578723111,21.739728392446846,2.994269493574379,3.0791413881673124,1.437545131782961,1.8184990202738185,0.36293688921945305,0.5980114466896439,-0.23507455747019085,0.0848718945929332,1.0228715070858359,1.1098210084040154,0.06566447850678502,0.06496033122138922,0.07028372288597395,-0.005323391664584731,0.0,0,200,217,181,210,0.09499999999999997,0.032258064516129004,0.06274193548387097,50,50,0.0
0,sp_012,sp_062,12,62,few,many,1.0,19.97076578723111,225.8443253690433,2.994269493574379,5.419845936122099,1.437545131782961,1.0461939088354792,0.36293688921945305,0.045158729757611316,0.31777815946184174,2.42557644254772,1.0228715070858359,0.9561099519907615,0.33545771267437957,0.29045413199933323,0.2743840927717095,0.016070039227623734,0.3934693402873666,2,200,2258,179,1727,0.10499999999999998,0.23516386182462357,-0.13016386182462358,50,34,0.31999999999999995
0,sp_012,sp_063,12,63,few,few,0.08288126467113774,19.97076578723111,29.91375072015884,2.994269493574379,3.3983182649858206,1.437545131782961,0.7801233404614681,0.36293688921945305,-0.24830324300278594,0.6112401322222389,0.40404877141144135,1.0228715070858359,0.8557167339188296,0.09068215093838325,0.08858431307037662,0.07466387956048282,0.013920433509893804,0.0,0,200,299,187,281,0.06499999999999995,0.06020066889632103,0.004799331103678917,50,50,0.0
0,sp_012,sp_064,12,64,few,few,0.08288126467113774,19.97076578723111,28.718326557757198,2.994269493574379,3.3575354749948447,1.437545131782961,1.523332743440676,0.36293688921945305,0.4209005289998604,-0.05796363978040736,0.3632659814204655,1.0228715070858359,0.9109717267011819,0.2256925161405306,0.20614499211170434,0.1858409192134871,0.02030407289821723,0.0,0,200,287,160,218,0.19999999999999996,0.24041811846689898,-0.04041811846689902,50,50,0.0
0,sp_012,sp_065,12,65,few,many,1.0,19.97076578723111,140.88262028219123,2.994269493574379,4.947927063405893,1.437545131782961,0.7430019733696205,0.36293688921945305,-0.2970565783195597,0.6599934675390128,1.9536575698315137,1.0228715070858359,0.7117383494984039,0.3838766693891441,0.32473934517573333,0.23907444191548344,0.08566490326024989,0.22119921692859512,1,200,1409,166,782,0.17000000000000004,0.44499645138396027,-0.2749964513839602,50,38,0.24
0,sp_012,sp_066,12,66,few,many,0.268464193545815,19.97076578723111,149.7005422607625,2.994269493574379,5.008636913735405,1.437545131782961,1.0763426148663102,0.36293688921945305,0.07356882635946091,0.28936806285999217,2.0143674201610255,1.0228715070858359,0.9239468431925081,0.23598199105268386,0.21445635133825425,0.19590255402289192,0.01855379731536233,0.0,0,200,1497,177,1396,0.11499999999999999,0.06746826987307952,0.04753173012692047,50,50,0.0
0,sp_012,sp_067,12,67,few,few,0.022954964733731396,19.97076578723111,41.90455628578216,2.994269493574379,3.7353945629202285,1.437545131782961,1.2857094092404708,0.36293688921945305,0.2513106354607462,0.11162625375870683,0.7411250693458493,1.0228715070858359,0.9799851442414765,0.1014165884677638,0.09853687271511502,0.09460752030969877,0.003929352405416253,0.0,0,200,419,181,387,0.09499999999999997,0.07637231503579955,0.01862768496420042,50,50,0.0
0,sp_012,sp_068,12,68,few,many,1.0,19.97076578723111,178.90590934316938,2.994269493574379,5.186860021512852,1.437545131782961,0.4531435375146589,0.36293688921945305,-0.7915463438328262,1.1544832330522792,2.192590527938473,1.0228715070858359,0.5659483063010524,0.3820327662482845,0.3234645504693763,0.19443452681846407,0.1290300236509122,0.6321205588285577,4,200,1789,148,1618,0.26,0.09558412520961435,0.16441587479038566,50,20,0.6
0,sp_012,sp_069,12,69,few,few,0.011558496286145732,19.97076578723111,30.407834261258856,2.994269493574379,3.4147002811741607,1.437545131782961,1.9111471747745106,0.36293688921945305,0.6477036768266882,-0.2847667876072351,0.4204307875997815,1.0228715070858359,1.0705628811426342,0.17900620366971332,0.16731540446193294,0.1743938186173697,-0.007078414155436752,0.0,0,200,304,155,246,0.22499999999999998,0.1907894736842105,0.03421052631578947,50,50,0.0
0,sp_012,sp_070,12,70,few,many,1.0,19.97076578723111,203.85209276038552,2.994269493574379,5.317394695390567,1.437545131782961,0.7299288907244246,0.36293688921945305,-0.31480815955090086,0.6777450487703539,2.3231252018161874,1.0228715070858359,0.6981147585891964,0.3790521201424011,0.32139876953566715,0.2325038987559005,0.08889487077976665,0.5276334472589853,3,200,2039,152,1784,0.24,0.12506130456105935,0.11493869543894064,50,23,0.54
0,sp_012,sp_071,12,71,few,many,0.268464193545815,19.97076578723111,131.19574700756525,2.994269493574379,4.876690459883701,1.437545131782961,0.7502213209371706,0.36293688921945305,-0.28738702140072936,0.6503239106201824,1.8824209663093217,1.0228715070858359,0.7633339908408744,0.1362550902505971,0.1300951572915855,0.09878204015710212,0.03131311713448337,0.0,0,200,1312,192,1065,0.040000000000000036,0.1882621951219512,-0.14826219512195116,50,50,0.0
0,sp_012,sp_072,12,72,few,many,1.0,19.97076578723111,122.0439021255525,2.994269493574379,4.804380833489654,1.437545131782961,0.945555324507407,0.36293688921945305,-0.05598287910270997,0.41891976832216304,1.810111339915275,1.0228715070858359,0.8155080913294399,0.3316770182744159,0.28770488889007206,0.2369908778326868,0.050714011057385266,0.5276334472589853,3,200,1220,123,1032,0.385,0.15409836065573768,0.23090163934426233,50,21,0.5800000000000001
0,sp_012,sp_073,12,73,few,few,0.08288126467113774,19.97076578723111,27.775668047763663,2.994269493574379,3.3241603873611503,1.437545131782961,1.85279279047576,0.36293688921945305,0.6166941172381482,-0.2537572280186951,0.32989089378677106,1.0228715070858359,1.0825141358181383,0.1260229079772856,0.12094274052611376,0.1275252623628974,-0.00658252183678365,0.0,0,200,278,171,252,0.14500000000000002,0.09352517985611508,0.051474820143884936,50,50,0.0
0,sp_012,sp_074,12,74,few,many,1.0,19.97076578723111,130.67277364916325,2.994269493574379,4.872696287141151,1.437545131782961,0.5528016263464652,0.36293688921945305,-0.5927560645169677,0.9556929537364207,1.878426793566772,1.0228715070858359,0.5726309610911522,0.36997031703656325,0.3150655205716104,0.1909191738662781,0.12414634670533231,0.8262260565495548,7,200,1307,164,1250,0.18000000000000005,0.0436113236419281,0.13638867635807195,50,10,0.8
0,sp_012,sp_075,12,75,few,many,1.0,19.97076578723111,167.95236502342962,2.994269493574379,5.123680397670555,1.437545131782961,0.5843912638251887,0.36293688921945305,-0.5371845481817568,0.9001214374012099,2.129410904096176,1.0228715070858359,0.6738712920422518,0.3894388784803655,0.32857028191126736,0.2308210872870523,0.09774919462421505,0.3934693402873666,2,200,1680,102,1245,0.49,0.2589285714285714,0.2310714285714286,50,26,0.48
0,sp_012,sp_076,12,76,few,many,1.0,19.97076578723111,99.51391936840844,2.994269493574379,4.6002975275302465,1.437545131782961,0.9614260662626867,0.36293688921945305,-0.03933761107238267,0.4022745002918357,1.6060280339558672,1.0228715070858359,0.8576464774159541,0.33221512483466875,0.2880968381204785,0.24792793729530216,0.040168900825176324,0.7134952031398099,5,200,995,161,573,0.19499999999999995,0.42412060301507537,-0.22912060301507542,50,18,0.64
0,sp_012,sp_077,12,77,few,few,1.0,19.97076578723111,27.990619920445482,2.994269493574379,3.331869451207984,1.437545131782961,1.6786065781032335,0.36293688921945305,0.51796403146222,-0.15502714224276698,0.33759995763360484,1.0228715070858359,1.0799871654104949,0.645342785112309,0.4832017678049447,0.5019037388783096,-0.01870197107336491,0.22119921692859512,1,200,280,88,78,0.56,0.7214285714285714,-0.16142857142857137,50,37,0.26
0,sp_012,sp_078,12,78,few,many,1.0,19.97076578723111,125.69975894580358,2.994269493574379,4.833896197899881,1.437545131782961,0.5973064217067545,0.36293688921945305,-0.5153250280765669,0.87826191729602,1.8396267043255015,1.0228715070858359,0.6777536596913594,0.3646248815756243,0.3113102517099494,0.21895760520091556,0.09235264650903385,0.3934693402873666,2,200,1257,146,1010,0.27,0.19649960222752583,0.07350039777247419,50,32,0.36
0,sp_012,sp_079,12,79,few,few,0.08288126467113774,19.97076578723111,20.758265161496738,2.994269493574379,3.0329444884039303,1.437545131782961,2.5389885816861577,0.36293688921945305,0.9317658055427394,-0.5688289163232862,0.03867499482955106,1.0228715070858359,1.289405444209448,0.21023534756375273,0.19349384266222147,0.23744344420290442,-0.04394960154068295,0.0,0,200,208,192,147,0.040000000000000036,0.2932692307692307,-0.2532692307692307,50,50,0.0
0,sp_013,sp_014,13,14,many,few,0.0410148290008151,228.599615225045,21.06902023065013,5.431972068179263,3.0478037260538504,0.8116949696935152,4.78756760334024,-0.208630662482559,1.5660224752092058,-1.7746531376917647,-2.3841683421254127,0.8037291646425043,1.429886657643797,0.3299400260265617,0.23293399212008492,0.376107275363185,-0.14317328324310008,0.0,0,2286,211,1411,136,0.38276465441819774,0.35545023696682465,0.027314417451373085,50,50,0.0
0,sp_013,sp_015,13,15,many,many,1.0,228.599615225045,139.7028640252356,5.431972068179263,4.939517767307139,0.8116949696935152,0.6902929841201154,-0.208630662482559,-0.3706391568472948,0.16200849436473583,-0.49245430087212405,0.8037291646425043,0.8439889909175992,0.36137406353484514,0.2520707374091158,0.26287347898897817,-0.010802741579862385,0.3934693402873666,2,2286,1397,1366,1038,0.40244969378827644,0.25697924123120974,0.1454704525570667,50,29,0.42000000000000004
0,sp_013,sp_016,13,16,many,many,0.268464193545815,228.599615225045,142.4886212576268,5.431972068179263,4.959262145696787,0.8116949696935152,0.8455724645607938,-0.208630662482559,-0.16774140815309224,-0.040889254329466745,-0.47270992248247623,0.8037291646425043,0.791245045807382,0.10984534318388656,0.08450090730535187,0.08324460176458404,0.0012563055407678325,0.0,0,2286,1425,2060,1149,0.09886264216972873,0.1936842105263158,-0.09482156835658706,50,50,0.0
0,sp_013,sp_017,13,17,many,many,0.268464193545815,228.599615225045,232.84065653774684,5.431972068179263,5.450354342094401,0.8116949696935152,0.8340086521308152,-0.208630662482559,-0.18151150241963035,-0.027119160062928638,0.01838227391513758,0.8037291646425043,0.5976667989103921,0.09743992957517324,0.07532718097367208,0.05657330391481863,0.018753877058853452,0.0,0,2286,2328,1994,2319,0.12773403324584431,0.0038659793814432852,0.12386805386440103,50,50,0.0
0,sp_013,sp_018,13,18,many,few,0.022954964733731396,228.599615225045,19.698064015043254,5.431972068179263,2.9805203575667427,0.8116949696935152,2.192474157142446,-0.208630662482559,0.785030658258564,-0.993661320741123,-2.4514517106125204,0.8037291646425043,1.2186787056301935,0.20937417665723432,0.15488294289630045,0.22520736300697408,-0.07032442011067364,0.0,0,2286,197,1928,166,0.15660542432195979,0.15736040609137059,-0.0007549817694108008,50,50,0.0
0,sp_013,sp_019,13,19,many,many,1.0,228.599615225045,163.64150025141043,5.431972068179263,5.097678061018502,0.8116949696935152,0.47388415897117053,-0.208630662482559,-0.7467923775114303,0.5381617150288713,-0.33429400716076074,0.8037291646425043,0.5941528110058502,0.3516141956638166,0.24618069162419365,0.18853381508125777,0.057646876542935876,0.5276334472589853,3,2286,1636,1255,1433,0.45100612423447073,0.12408312958435208,0.32692299465011865,50,26,0.48
0,sp_013,sp_020,13,20,many,many,0.34350092324684955,228.599615225045,203.09679629133117,5.431972068179263,5.313682694416291,0.8116949696935152,1.2904905945107834,-0.208630662482559,0.25502245189796385,-0.4636531143805228,-0.11828937376297244,0.8037291646425043,1.0337347227746896,0.26940172265375323,0.19468842076664694,0.24307409875331898,-0.04838567798667204,0.0,0,2286,2031,1987,1706,0.13079615048118987,0.16001969473165933,-0.02922354425046947,50,50,0.0
0,sp_013,sp_021,13,21,many,many,1.0,228.599615225045,132.49451291134008,5.431972068179263,4.886541232578891,0.8116949696935152,0.5323834972126187,-0.208630662482559,-0.6303911899126358,0.42176052743007675,-0.5454308356003725,0.8037291646425043,0.7063412065286849,0.3625913041519717,0.25280210256194846,0.22594564305832898,0.02685645950361948,0.6321205588285577,4,2286,1325,1843,1067,0.19378827646544183,0.19471698113207547,-0.0009287046666336396,50,21,0.5800000000000001
0,sp_013,sp_022,13,22,many,many,0.268464193545815,228.599615225045,155.70645355445623,5.431972068179263,5.047972526628741,0.8116949696935152,0.5579228418802478,-0.208630662482559,-0.5835346023621341,0.37490393987957504,-0.38399954155052196,0.8037291646425043,0.556760885095566,0.12839843167329693,0.09805123693494844,0.06899182835205675,0.029059408582891688,0.22119921692859512,1,2286,1557,1993,1536,0.1281714785651793,0.013487475915221592,0.1146840026499577,50,40,0.19999999999999996
0,sp_013,sp_023,13,23,many,few,0.08288126467113774,228.599615225045,24.87255945496181,5.431972068179263,3.2137651658679793,0.8116949696935152,1.5432907270773704,-0.208630662482559,0.4339169724036302,-0.6425476348861892,-2.218206902311284,0.8037291646425043,1.0407621526645623,0.16304532623248513,0.12282107133066056,0.15607479224056364,-0.033253720909903084,0.0,0,2286,249,1983,211,0.13254593175853013,0.15261044176706828,-0.02006451000853815,50,50,0.0
0,sp_013,sp_024,13,24,many,many,0.268464193545815,228.599615225045,128.26139638308106,5.431972068179263,4.854070340789794,0.8116949696935152,0.8968397979115234,-0.208630662482559,-0.10887803051981602,-0.09975263196274296,-0.5779017273894693,0.8037291646425043,0.8350972272535968,0.10721288712631181,0.0825618604946986,0.08564207813195546,-0.0030802176372568546,0.0,0,2286,1283,2207,1094,0.03455818022747159,0.14731098986749802,-0.11275280964002643,50,50,0.0
0,sp_013,sp_025,13,25,many,many,1.0,228.599615225045,197.43655273399344,5.431972068179263,5.285417280748925,0.8116949696935152,0.7635037303467359,-0.208630662482559,-0.2698372684850439,0.061206606002484926,-0.1465547874303379,0.8037291646425043,0.7854605874057352,0.3518348485187558,0.24631436595743783,0.24145443295272684,0.004859933004710992,0.7134952031398099,5,2286,1974,1393,1399,0.3906386701662292,0.2912867274569402,0.09935194270928904,50,18,0.64
0,sp_013,sp_026,13,26,many,few,0.019369627459878823,228.599615225045,41.24041023414885,5.431972068179263,3.719418606581069,0.8116949696935152,1.7028667000313855,-0.208630662482559,0.5323131250006792,-0.7409437874832382,-1.712553461598194,0.8037291646425043,1.0435248311573961,0.3963157133059402,0.2727831004546236,0.3387116410994173,-0.0659285406447937,0.0,0,2286,412,1923,282,0.15879265091863515,0.31553398058252424,-0.1567413296638891,50,50,0.0
0,sp_013,sp_027,13,27,many,many,0.268464193545815,228.599615225045,150.93736310371247,5.431972068179263,5.016864936873147,0.8116949696935152,0.5899604554046117,-0.208630662482559,-0.5276997690665762,0.3190691065840172,-0.4151071313061161,0.8037291646425043,0.6352079401067,0.12015861695795288,0.0920581868173892,0.07348561533396314,0.01857257148342606,0.0,0,2286,1509,1947,1442,0.1482939632545932,0.04440026507620942,0.10389369817838379,50,50,0.0
0,sp_013,sp_028,13,28,many,many,0.268464193545815,228.599615225045,115.61129960105094,5.431972068179263,4.750233698875245,0.8116949696935152,0.6867451949625916,-0.208630662482559,-0.37579195080940164,0.16716128832684266,-0.6817383693040178,0.8037291646425043,0.9435606327759747,0.11766333094621753,0.09023545134415756,0.10508137533426509,-0.014845923990107535,0.0,0,2286,1156,2135,1070,0.06605424321959752,0.0743944636678201,-0.00834022044822258,50,50,0.0
0,sp_013,sp_029,13,29,many,many,1.0,228.599615225045,145.71787498611553,5.431972068179263,4.98167238917729,0.8116949696935152,0.9912497413277239,-0.208630662482559,-0.008788766988751272,-0.1998418954938077,-0.4502996790019731,0.8037291646425043,0.8405285402647878,0.3305027738299481,0.23328085518920694,0.2425494422612925,-0.009268587072085555,0.0,0,2286,1457,1723,1344,0.24628171478565175,0.07755662319835277,0.16872509158729898,50,50,0.0
0,sp_013,sp_030,13,30,many,many,1.0,228.599615225045,143.2239889140381,5.431972068179263,4.9644097608460065,0.8116949696935152,0.9898652532127091,-0.208630662482559,-0.010186452982967971,-0.19844420949959102,-0.46756230733325665,0.8037291646425043,0.8529748165722152,0.36582122623471736,0.2547392997326168,0.26804503734831686,-0.013305737615700086,0.5276334472589853,3,2286,1432,1760,876,0.2300962379702537,0.388268156424581,-0.15817191845432732,50,18,0.64
0,sp_013,sp_031,13,31,many,many,1.0,228.599615225045,222.56665343374996,5.431972068179263,5.405226622739743,0.8116949696935152,0.514249618371682,-0.208630662482559,-0.6650464925559437,0.4564158300733847,-0.026745445439519955,0.8037291646425043,0.6517185982467576,0.3371996436713457,0.23739661127798095,0.1972879957389888,0.04010861553899214,0.7134952031398099,5,2286,2226,1702,1917,0.2554680664916885,0.13881401617250677,0.11665405031918175,50,15,0.7
0,sp_013,sp_032,13,32,many,many,1.0,228.599615225045,124.39647805759668,5.431972068179263,4.8234738684701925,0.8116949696935152,0.6608549922878237,-0.208630662482559,-0.41422083946347366,0.20559017698091467,-0.6084981997090706,0.8037291646425043,0.7179177654229182,0.3642240774431737,0.2537820128642888,0.23009098679961482,0.023691026064673992,0.22119921692859512,1,2286,1244,1394,1107,0.3902012248468941,0.110128617363344,0.2800726074835501,50,39,0.21999999999999997
0,sp_013,sp_033,13,33,many,many,1.0,228.599615225045,141.88075747028205,5.431972068179263,4.9549869687006005,0.8116949696935152,0.961133714306481,-0.208630662482559,-0.03964173889344064,-0.16898892358911835,-0.47698509947866263,0.8037291646425043,1.0224756538857886,0.3259753205479198,0.23048579980442419,0.28344611524933394,-0.052960315444909756,0.0,0,2286,1419,2132,1099,0.0673665791776028,0.22551092318534183,-0.15814434400773902,50,50,0.0
0,sp_013,sp_034,13,34,many,few,0.08288126467113774,228.599615225045,38.28198843841089,5.431972068179263,3.6449795098127677,0.8116949696935152,1.0341647207881761,-0.208630662482559,0.033594067835940614,-0.24222473031849961,-1.7869925583664954,0.8037291646425043,0.9364656694299672,0.06495799174435749,0.05086917329691376,0.0590176810610461,-0.00814850776413234,0.0,0,2286,383,1919,372,0.16054243219597553,0.02872062663185382,0.1318218055641217,50,50,0.0
0,sp_013,sp_035,13,35,many,many,1.0,228.599615225045,147.80477900540203,5.431972068179263,4.995892342263363,0.8116949696935152,0.5280817772131886,-0.208630662482559,-0.6385041261831281,0.4298734637005691,-0.43607972591590016,0.8037291646425043,0.6054883592701155,0.3378096375568033,0.2377704011103693,0.1849776992155291,0.0527927018948402,0.5276334472589853,3,2286,1478,1679,1200,0.2655293088363955,0.18809201623815963,0.07743729259823584,50,17,0.6599999999999999
0,sp_013,sp_036,13,36,many,few,1.0,228.599615225045,27.44544144142332,5.431972068179263,3.3122000864570595,0.8116949696935152,1.6948453958088192,-0.208630662482559,0.5275915247601531,-0.7362221872427122,-2.1197719817222036,0.8037291646425043,0.9040042258952542,0.35871595690739033,0.25047115489969773,0.27695277507431604,-0.026481620174618303,0.6321205588285577,4,2286,274,1807,224,0.2095363079615048,0.18248175182481752,0.02705455613668728,50,20,0.6
0,sp_013,sp_037,13,37,many,many,0.268464193545815,228.599615225045,324.54608692102505,5.431972068179263,5.7824275504695715,0.8116949696935152,0.6575821159601402,-0.208630662482559,-0.41918563153434385,0.21055496905178486,0.3504554822903083,0.8037291646425043,0.6292540418788708,0.10831779732968361,0.08337622845590376,0.0658884466750358,0.01748778178086796,0.0,0,2286,3245,2253,2907,0.014435695538057791,0.10416024653312794,-0.08972455099507015,50,50,0.0
0,sp_013,sp_038,13,38,many,many,1.0,228.599615225045,176.87091200210557,5.431972068179263,5.1754201557748205,0.8116949696935152,0.6609126294759633,-0.208630662482559,-0.41413362717709734,0.20550296469453835,-0.25655191240444264,0.8037291646425043,0.6050044848148026,0.31886990597421855,0.22607866363312745,0.17545018732085083,0.05062847631227663,0.6321205588285577,4,2286,1769,1605,1371,0.2979002624671916,0.2249858677218768,0.0729143947453148,50,14,0.72
0,sp_013,sp_039,13,39,many,many,1.0,228.599615225045,120.4613305674161,5.431972068179263,4.791328793274446,0.8116949696935152,1.4615319363823527,-0.208630662482559,0.3794851571144419,-0.5881158195970009,-0.640643274904817,0.8037291646425043,1.0513639726353874,0.5508854212242464,0.35774038957022514,0.43964293643057406,-0.08190254686034892,0.22119921692859512,1,2286,1205,1344,746,0.4120734908136483,0.3809128630705394,0.031160627743108904,50,39,0.21999999999999997
0,sp_013,sp_040,13,40,many,few,0.022954964733731396,228.599615225045,39.41862571119076,5.431972068179263,3.6742384383870417,0.8116949696935152,2.7957451243787617,-0.208630662482559,1.0280986629842883,-1.2367293254668472,-1.7577336297922215,0.8037291646425043,1.1577660032637325,0.39180447801941426,0.27014156318899063,0.3646745581827432,-0.09453299499375256,0.22119921692859512,1,2286,394,1486,320,0.3499562554680665,0.18781725888324874,0.16213899658481778,50,40,0.19999999999999996
0,sp_013,sp_041,13,41,many,many,1.0,228.599615225045,304.90706941201216,5.431972068179263,5.720007039727426,0.8116949696935152,0.766252311261951,-0.208630662482559,-0.26624377540745453,0.05761311292489554,0.2880349715481625,0.8037291646425043,0.7787720755552026,0.34502831158018127,0.24217994550240407,0.23562625494518563,0.006553690557218439,0.5276334472589853,3,2286,3049,1575,2376,0.3110236220472441,0.2207281075762545,0.0902955144709896,50,31,0.38
