alpha,psi,architecture,data_structure,asym_model_beta_intercept_mean,asym_model_beta_intercept_std,asym_model_beta_delta_logK_mean,asym_model_beta_delta_logK_std,asym_model_beta_divergence_time_mean,asym_model_beta_divergence_time_std,asym_model_r2_mean,asym_model_r2_std,asym_model_n_mean,asym_model_n_std,ovule_proxy_beta_intercept_mean,ovule_proxy_beta_intercept_std,ovule_proxy_beta_delta_logO_proxy_mean,ovule_proxy_beta_delta_logO_proxy_std,ovule_proxy_beta_divergence_time_mean,ovule_proxy_beta_divergence_time_std,ovule_proxy_r2_mean,ovule_proxy_r2_std,ovule_proxy_n_mean,ovule_proxy_n_std,post_model_beta_intercept_mean,post_model_beta_intercept_std,post_model_beta_divergence_time_mean,post_model_beta_divergence_time_std,post_model_beta_abs_delta_logK_mean,post_model_beta_abs_delta_logK_std,post_model_r2_mean,post_model_r2_std,post_model_n_mean,post_model_n_std,replicate_mean,replicate_std,n_tips_mean,n_tips_std,mean_K_mean,mean_K_std,median_K_mean,median_K_std,prop_K_gt_1_mean,prop_K_gt_1_std,mean_omega_mean,mean_omega_std,mean_filter_F_mean,mean_filter_F_std,mean_sweeps_mean,mean_sweeps_std,n_pairs_used_mean,n_pairs_used_std,beta_intercept_mean,beta_intercept_std,beta_maternal_logK_mean,beta_maternal_logK_std,beta_divergence_time_mean,beta_divergence_time_std,r2_mean,r2_std,n_mean,n_std
0.6,0.005,independent,dense_reciprocal,-0.0010624205996667333,0.003942495404146226,0.049827545275142195,0.009879450260429351,0.0014039821241775036,0.008800167463714214,0.15360375144430508,0.05048556875744717,3160.0,0.0,-0.0008492563583583315,0.0034599327339947727,0.02169069617512509,0.006087642037106276,0.0022606690457247676,0.009384727097166472,0.10606836295634402,0.053206620907584684,3160.0,0.0,-0.03684994205539847,0.008757725392067673,0.5178188810958243,0.01727708549827234,-0.0014522616427607579,0.00546775360479722,0.5125440779668411,0.10397330961828746,3160.0,0.0,3.5,2.449489742783178,80.0,0.0,0.3082097993578267,0.06365561807886894,0.2652637604159885,0.07213790571873183,0.0015625,0.004419417382415923,0.004744535636618505,0.0036220029507655935,0.4449509993235776,0.05067487179027797,0.0484375,0.032346823094172854,3160.0,0.0,,,,,,,,,,
0.6,0.005,independent,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2.449489742783178,80.0,0.0,0.3082097993578267,0.06365561807886894,0.2652637604159885,0.07213790571873183,0.0015625,0.004419417382415923,0.004744535636618505,0.0036220029507655935,0.4449509993235776,0.05067487179027797,0.0484375,0.032346823094172854,3160.0,0.0,0.07476021758532604,0.01591538762852877,0.04594455412806025,0.00922637051549774,0.12295196598594671,0.01181041331304284,0.36387344664704613,0.07397192078212789,3160.0,0.0
0.6,0.005,independent,pi_pairs,-0.01570507290424151,0.02158903288927844,0.048240363060525135,0.0385272948745883,0.021445790047066454,0.0571802653904606,0.20422005715027985,0.13195915828228796,40.0,0.0,-0.009477836808164516,0.015995522195335416,0.017396698532043738,0.021306280758062388,0.013745053858729598,0.05524569747335978,0.16624600566595224,0.10070605716540774,40.0,0.0,-0.0217250460296113,0.06993054562788235,0.4880375363673718,0.0845840310090893,-0.019347327735336307,0.05007568073662986,0.4750311951887441,0.17147059177704102,40.0,0.0,3.5,2.449489742783178,80.0,0.0,0.3082097993578267,0.06365561807886894,0.2652637604159885,0.07213790571873183,0.0015625,0.004419417382415923,0.004744535636618505,0.0036220029507655935,0.4449509993235776,0.05067487179027797,0.0484375,0.032346823094172854,40.0,0.0,,,,,,,,,,
0.6,0.005,independent,sparse_reciprocal,-0.00023738482143728016,0.004474964318067054,0.05045074903809103,0.008949874349958057,0.0012755345811043337,0.012399620811873176,0.16119949820515447,0.05178297980504534,788.625,31.350267713598335,-0.00022693018467186783,0.004662793415360427,0.021315240693849304,0.007332738226451934,0.0023053446439950014,0.013608041523224049,0.10928754418355,0.05991524551700457,788.625,31.350267713598335,-0.03709007483855428,0.013216282488527053,0.5161603407974941,0.022647036588562684,-0.0014826643130005186,0.011656349678790931,0.5092092187914325,0.11966893732271915,788.625,31.350267713598335,3.5,2.449489742783178,80.0,0.0,0.3082097993578267,0.06365561807886894,0.2652637604159885,0.07213790571873183,0.0015625,0.004419417382415923,0.004744535636618505,0.0036220029507655935,0.4449509993235776,0.05067487179027797,0.0484375,0.032346823094172854,788.625,31.350267713598335,,,,,,,,,,
0.6,0.005,independent,summary_only,-0.0010624205996667333,0.003942495404146226,0.049827545275142195,0.009879450260429351,0.0014039821241775036,0.008800167463714214,0.15360375144430508,0.05048556875744717,3160.0,0.0,-0.0008492563583583315,0.0034599327339947727,0.02169069617512509,0.006087642037106276,0.0022606690457247676,0.009384727097166472,0.10606836295634402,0.053206620907584684,3160.0,0.0,-0.03684994205539847,0.008757725392067673,0.5178188810958243,0.01727708549827234,-0.0014522616427607579,0.00546775360479722,0.5125440779668411,0.10397330961828746,3160.0,0.0,3.5,2.449489742783178,80.0,0.0,0.3082097993578267,0.06365561807886894,0.2652637604159885,0.07213790571873183,0.0015625,0.004419417382415923,0.004744535636618505,0.0036220029507655935,0.4449509993235776,0.05067487179027797,0.0484375,0.032346823094172854,3160.0,0.0,,,,,,,,,,
0.6,0.005,linked,dense_reciprocal,-0.0009782289765281785,0.0019376768898755395,0.04814024516186855,0.015090197782653808,0.0045148200114381466,0.009365526586950583,0.1271436877167686,0.0496768419516445,3160.0,0.0,0.0003093535698562156,0.002426551999742064,0.021335326873309326,0.007726639810183381,0.004032188502060555,0.009798238924099818,0.0768133796212659,0.0434938965056559,3160.0,0.0,-0.029373461634904393,0.005946364796036669,0.5107155459822293,0.01269520667171003,-0.0021722543574864478,0.003944662701153244,0.5885334300265131,0.07772734581658994,3160.0,0.0,3.5,2.449489742783178,80.0,0.0,0.3318719308954879,0.07678404979592574,0.299113141698828,0.07638659826799055,0.00625,0.009449111825230682,0.0058537626203259115,0.004146653714304623,0.4676044343160394,0.06791990229883864,0.0765625,0.02945752086843504,3160.0,0.0,,,,,,,,,,
0.6,0.005,linked,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2.449489742783178,80.0,0.0,0.3318719308954879,0.07678404979592574,0.299113141698828,0.07638659826799055,0.00625,0.009449111825230682,0.0058537626203259115,0.004146653714304623,0.4676044343160394,0.06791990229883864,0.0765625,0.02945752086843504,3160.0,0.0,0.07319128773798572,0.021577104344487848,0.04678931473531067,0.014939114424893178,0.12341668137593634,0.016837570911051324,0.3817414387039385,0.07813508752785464,3160.0,0.0
0.6,0.005,linked,pi_pairs,-0.0012544876141292894,0.01581684678943684,0.030347385648014712,0.028109383166348128,0.0031942461994135564,0.036948269922865165,0.12402276735966071,0.09662388402860969,40.0,0.0,0.00010398131210077194,0.015461425585407343,0.017662516218893472,0.01253121274828681,0.0011535612370893863,0.03543556075123939,0.12014566815194243,0.10896885368061839,40.0,0.0,-0.03455789119047657,0.043980771275635405,0.5163089331203637,0.06498121702526838,0.0038605233358276854,0.09181622284642145,0.6468243158072999,0.08933454599275661,40.0,0.0,3.5,2.449489742783178,80.0,0.0,0.3318719308954879,0.07678404979592574,0.299113141698828,0.07638659826799055,0.00625,0.009449111825230682,0.0058537626203259115,0.004146653714304623,0.4676044343160394,0.06791990229883864,0.0765625,0.02945752086843504,40.0,0.0,,,,,,,,,,
0.6,0.005,linked,sparse_reciprocal,-0.001585436267249025,0.0025723950180475377,0.04696269441716243,0.017207950425235204,0.009291722757421884,0.01880295991523853,0.12884484660743326,0.06311058514337299,775.875,16.530815380460126,-0.000536559267461879,0.003974971706579075,0.020521587615302324,0.00798673650130982,0.009260631540734914,0.020047529353008464,0.07698968390403138,0.04435195588480156,775.875,16.530815380460126,-0.02928911783962964,0.01248047535196999,0.5097432202487329,0.011655740093222991,-0.0031927180971578076,0.011745432586612805,0.5856988995833998,0.09463715408952811,775.875,16.530815380460126,3.5,2.449489742783178,80.0,0.0,0.3318719308954879,0.07678404979592574,0.299113141698828,0.07638659826799055,0.00625,0.009449111825230682,0.0058537626203259115,0.004146653714304623,0.4676044343160394,0.06791990229883864,0.0765625,0.02945752086843504,775.875,16.530815380460126,,,,,,,,,,
0.6,0.005,linked,summary_only,-0.0009782289765281785,0.0019376768898755395,0.04814024516186855,0.015090197782653808,0.0045148200114381466,0.009365526586950583,0.1271436877167686,0.0496768419516445,3160.0,0.0,0.0003093535698562156,0.002426551999742064,0.021335326873309326,0.007726639810183381,0.004032188502060555,0.009798238924099818,0.0768133796212659,0.0434938965056559,3160.0,0.0,-0.029373461634904393,0.005946364796036669,0.5107155459822293,0.01269520667171003,-0.0021722543574864478,0.003944662701153244,0.5885334300265131,0.07772734581658994,3160.0,0.0,3.5,2.449489742783178,80.0,0.0,0.3318719308954879,0.07678404979592574,0.299113141698828,0.07638659826799055,0.00625,0.009449111825230682,0.0058537626203259115,0.004146653714304623,0.4676044343160394,0.06791990229883864,0.0765625,0.02945752086843504,3160.0,0.0,,,,,,,,,,
0.6,0.005,pleiotropic,dense_reciprocal,0.0001718925799317807,0.0027927489707680942,0.06161787789635996,0.016933914204272527,0.003978552226584179,0.008269364754430655,0.17215684695123729,0.05916324719051112,3160.0,0.0,-0.0014132964893978344,0.0038845416093015142,0.026570970884314687,0.007876918121973815,0.0032108868179964883,0.00902321921314449,0.11254215866187894,0.053660751524310456,3160.0,0.0,-0.03348683162205318,0.003955707109171999,0.5170185955131417,0.00725922390874967,-0.0027511981546128723,0.005120111571092119,0.5336634576603931,0.11597801920436117,3160.0,0.0,3.5,2.449489742783178,80.0,0.0,0.34255308047677174,0.076039184155515,0.3108646925955692,0.07845038794211608,0.004687500000000001,0.009300297614285562,0.0070353513396378565,0.0046254828282139586,0.47667415013253434,0.06479244027404266,0.0296875,0.01628087725786649,3160.0,0.0,,,,,,,,,,
0.6,0.005,pleiotropic,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2.449489742783178,80.0,0.0,0.34255308047677174,0.076039184155515,0.3108646925955692,0.07845038794211608,0.004687500000000001,0.009300297614285562,0.0070353513396378565,0.0046254828282139586,0.47667415013253434,0.06479244027404266,0.0296875,0.01628087725786649,3160.0,0.0,0.09607404150383492,0.019559524252280382,0.053638611910922736,0.016209672590392354,0.12950967592815413,0.019839323724172256,0.35274705714552435,0.0599595490574667,3160.0,0.0
0.6,0.005,pleiotropic,pi_pairs,0.00481603223159636,0.02460680931740802,0.0478357984768997,0.03156184587892401,-0.009427874346723677,0.048272036900679265,0.1793586177021593,0.12791899249797606,40.0,0.0,0.005470472688789803,0.03031402122488239,0.01829434428535835,0.014667713053234725,-0.011751146380736155,0.05461523567604353,0.13070350587134047,0.07428229007189832,40.0,0.0,-0.022077343908354995,0.06617440353200744,0.5137437398650055,0.08631230983535547,-0.008610743372056672,0.06002680138747841,0.5849395290519576,0.1718168085742076,40.0,0.0,3.5,2.449489742783178,80.0,0.0,0.34255308047677174,0.076039184155515,0.3108646925955692,0.07845038794211608,0.004687500000000001,0.009300297614285562,0.0070353513396378565,0.0046254828282139586,0.47667415013253434,0.06479244027404266,0.0296875,0.01628087725786649,40.0,0.0,,,,,,,,,,
0.6,0.005,pleiotropic,sparse_reciprocal,-0.002235854488568499,0.0042758161882992555,0.06350440744213727,0.018002928867070594,0.006422357852617563,0.011228100600791406,0.1840030693513125,0.062328294168760685,806.0,14.696938456699046,-0.002860702718419779,0.005384338830900672,0.026564251356864892,0.008102314444255822,0.0037237236772269776,0.01303127274180821,0.1123778527326374,0.055947382691542855,806.0,14.696938456699046,-0.030343709189031454,0.005215105571460928,0.5048645512913361,0.014348257603178571,-0.0025128910994864466,0.014250743096532613,0.5157878357935505,0.12548363830370987,806.0,14.696938456699046,3.5,2.449489742783178,80.0,0.0,0.34255308047677174,0.076039184155515,0.3108646925955692,0.07845038794211608,0.004687500000000001,0.009300297614285562,0.0070353513396378565,0.0046254828282139586,0.47667415013253434,0.06479244027404266,0.0296875,0.01628087725786649,806.0,14.696938456699046,,,,,,,,,,
0.6,0.005,pleiotropic,summary_only,0.0001718925799317807,0.0027927489707680942,0.06161787789635996,0.016933914204272527,0.003978552226584179,0.008269364754430655,0.17215684695123729,0.05916324719051112,3160.0,0.0,-0.0014132964893978344,0.0038845416093015142,0.026570970884314687,0.007876918121973815,0.0032108868179964883,0.00902321921314449,0.11254215866187894,0.053660751524310456,3160.0,0.0,-0.03348683162205318,0.003955707109171999,0.5170185955131417,0.00725922390874967,-0.0027511981546128723,0.005120111571092119,0.5336634576603931,0.11597801920436117,3160.0,0.0,3.5,2.449489742783178,80.0,0.0,0.34255308047677174,0.076039184155515,0.3108646925955692,0.07845038794211608,0.004687500000000001,0.009300297614285562,0.0070353513396378565,0.0046254828282139586,0.47667415013253434,0.06479244027404266,0.0296875,0.01628087725786649,3160.0,0.0,,,,,,,,,,
0.6,0.02,independent,dense_reciprocal,-0.0011422340773411211,0.002897095219549852,0.056129937315649636,0.00666746966545029,0.0017857713950190065,0.006880437270508732,0.11485453905815912,0.03084833888328135,3160.0,0.0,3.554913407911268e-05,0.0019752866848154324,0.02258454018965813,0.0034840704029605748,0.0025452749969575752,0.008111030414543545,0.0719904241248097,0.024161430507456724,3160.0,0.0,-0.0302736185283622,0.007458445417554155,0.5155574563133544,0.008047829528187247,-0.00489584481434399,0.004181802047092683,0.5734578994968416,0.09228299425001381,3160.0,0.0,3.5,2.449489742783178,80.0,0.0,1.202444601345798,0.23803685488283868,1.061582592627304,0.2538340986083636,0.49531250000000004,0.16365489331866268,0.17735622173954982,0.06286557587486306,0.876882507022017,0.06260250061601433,0.7718750000000001,0.38912390149447995,3160.0,0.0,,,,,,,,,,
0.6,0.02,independent,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2.449489742783178,80.0,0.0,1.202444601345798,0.23803685488283868,1.061582592627304,0.2538340986083636,0.49531250000000004,0.16365489331866268,0.17735622173954982,0.06286557587486306,0.876882507022017,0.06260250061601433,0.7718750000000001,0.38912390149447995,3160.0,0.0,0.03607357064251686,0.006564670427075895,0.058127352178840117,0.007229892879965175,0.21555243838118238,0.011721061753331881,0.5125727590712416,0.08870126323245758,3160.0,0.0
0.6,0.02,independent,pi_pairs,-0.006152870609990249,0.026210527143508546,0.056995318484836834,0.021647999895610795,0.001765632986209147,0.03783629299300082,0.16384712986066063,0.11811231620495971,40.0,0.0,-0.00982602728633155,0.02362818975738324,0.027735861269467022,0.008467310344749018,0.011482422540782359,0.03790335604093603,0.15080746125084116,0.0874712290391091,40.0,0.0,-0.028186904269338276,0.02833784694436357,0.5030088653626679,0.0961163038738045,-0.014237089986321038,0.05419476246185986,0.5368849760730909,0.1654224074362446,40.0,0.0,3.5,2.449489742783178,80.0,0.0,1.202444601345798,0.23803685488283868,1.061582592627304,0.2538340986083636,0.49531250000000004,0.16365489331866268,0.17735622173954982,0.06286557587486306,0.876882507022017,0.06260250061601433,0.7718750000000001,0.38912390149447995,40.0,0.0,,,,,,,,,,
0.6,0.02,independent,sparse_reciprocal,-0.0009264415915757297,0.005480557807659657,0.05861772702153675,0.009691012293086217,0.004112633509620624,0.010476935165381885,0.12938860507936106,0.044440533691710665,788.375,27.255078163789697,0.0008283560790536362,0.005036976864453984,0.024440570252841406,0.005407039583551957,0.00486237776214825,0.008547095488007481,0.08731367828746767,0.03978203852944135,788.375,27.255078163789697,-0.032000533187581864,0.009588696046177151,0.5171607121741079,0.020027120239004298,0.0017025718631550097,0.011159077281984313,0.5774821062394537,0.08885758484314324,788.375,27.255078163789697,3.5,2.449489742783178,80.0,0.0,1.202444601345798,0.23803685488283868,1.061582592627304,0.2538340986083636,0.49531250000000004,0.16365489331866268,0.17735622173954982,0.06286557587486306,0.876882507022017,0.06260250061601433,0.7718750000000001,0.38912390149447995,788.375,27.255078163789697,,,,,,,,,,
0.6,0.02,independent,summary_only,-0.0011422340773411211,0.002897095219549852,0.056129937315649636,0.00666746966545029,0.0017857713950190065,0.006880437270508732,0.11485453905815912,0.03084833888328135,3160.0,0.0,3.554913407911268e-05,0.0019752866848154324,0.02258454018965813,0.0034840704029605748,0.0025452749969575752,0.008111030414543545,0.0719904241248097,0.024161430507456724,3160.0,0.0,-0.0302736185283622,0.007458445417554155,0.5155574563133544,0.008047829528187247,-0.00489584481434399,0.004181802047092683,0.5734578994968416,0.09228299425001381,3160.0,0.0,3.5,2.449489742783178,80.0,0.0,1.202444601345798,0.23803685488283868,1.061582592627304,0.2538340986083636,0.49531250000000004,0.16365489331866268,0.17735622173954982,0.06286557587486306,0.876882507022017,0.06260250061601433,0.7718750000000001,0.38912390149447995,3160.0,0.0,,,,,,,,,,
0.6,0.02,linked,dense_reciprocal,-0.00014710928808636241,0.004489177137825053,0.08127222438875122,0.013941277575704233,0.003856266435068574,0.014914610631699002,0.14961726275590753,0.047279777551807754,3160.0,0.0,0.00028254845371719064,0.006021396200975311,0.03127884008847598,0.007462358080453552,0.003914430041718609,0.012887634774909097,0.08851605013340444,0.05458656452274745,3160.0,0.0,-0.029469935832309304,0.008209338510942984,0.5072200010253415,0.015608133256024444,-0.0026236496357266003,0.004411496187787903,0.5765929962722546,0.10765568769892868,3160.0,0.0,3.5,2.449489742783178,80.0,0.0,1.3155683867700656,0.22547441208675117,1.15738019678403,0.204643119885024,0.6234375,0.16682934768798924,0.2077824476545958,0.059230305139056735,0.9080331034614647,0.06050851499029148,0.9796875,0.39016580152362323,3160.0,0.0,,,,,,,,,,
0.6,0.02,linked,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2.449489742783178,80.0,0.0,1.3155683867700656,0.22547441208675117,1.15738019678403,0.204643119885024,0.6234375,0.16682934768798924,0.2077824476545958,0.059230305139056735,0.9080331034614647,0.06050851499029148,0.9796875,0.39016580152362323,3160.0,0.0,0.11593360675478957,0.018400249797345915,0.14173297870405932,0.024048859658279437,0.19920704662080713,0.013456870258447223,0.43072059136824986,0.08721326467250516,3160.0,0.0
0.6,0.02,linked,pi_pairs,-0.008934032255171153,0.026205592787614942,0.08933353042188343,0.05192041794611023,0.034669815183298584,0.07640914841702764,0.22166823227726323,0.14262231181129706,40.0,0.0,-0.003936223281014719,0.03276292498751924,0.03882168529548893,0.02678448642529919,0.011558795009164426,0.07353579306895859,0.1733669079112638,0.08006670823080728,40.0,0.0,-0.012110899316281714,0.0291332683118349,0.4611365789975451,0.12354702900111458,0.007655905842157539,0.09808399585019718,0.5831357136773689,0.1525256733612913,40.0,0.0,3.5,2.449489742783178,80.0,0.0,1.3155683867700656,0.22547441208675117,1.15738019678403,0.204643119885024,0.6234375,0.16682934768798924,0.2077824476545958,0.059230305139056735,0.9080331034614647,0.06050851499029148,0.9796875,0.39016580152362323,40.0,0.0,,,,,,,,,,
0.6,0.02,linked,sparse_reciprocal,-0.002998542631690389,0.009669958335588725,0.08119317538508217,0.01750855427159208,0.011039460715885335,0.01905041762551478,0.1454114611251794,0.047427720914573146,775.5,24.905535816073378,-0.001778895033103373,0.006774447521710679,0.0313147805378573,0.007926910797616454,0.011366073107674367,0.016294431635164044,0.08773831250413804,0.05780643048788284,775.5,24.905535816073378,-0.025822770384187965,0.00997049917024953,0.5107126033605418,0.027511643969332894,-0.010191798778923535,0.014415551983869124,0.5796354329604994,0.12034696457702969,775.5,24.905535816073378,3.5,2.449489742783178,80.0,0.0,1.3155683867700656,0.22547441208675117,1.15738019678403,0.204643119885024,0.6234375,0.16682934768798924,0.2077824476545958,0.059230305139056735,0.9080331034614647,0.06050851499029148,0.9796875,0.39016580152362323,775.5,24.905535816073378,,,,,,,,,,
